District,usaono,defno,branch,progcat,priority,appealtype,collindc,casestat,ausa,littype,defstatus,defstatdt,matterdt,compdt,arrestdt,casedt,courtno,courtappeal,crttype,judge,casetype,caseweight,litresp,ldcharge,offensedt,cntrlsub,mbrseized,qtyseized,defdispdt,defdisp,defdpreas,invagency,invagencyno,dojdiv,dojno,factno,filler9,terrindic,evnt,evntdt,evntact,relusaonbr,realdefnbr,chgtype,totalcounts,errindc,filename,estdollar,errnojc,bondtype,bondamt,errindj,fine,errindj1,suspfine,errindj2,sentdt,susp,incar,incarsusp,sentsec,probation,sysdisdt,syseousadt,acrecvdt,acfiledt,accttermdt,progagcy,progagcyno,lateclosing,dcmns,lionsno,distseq,distname,disthicode,agcy,cca,mrrf,mrmf,mprf,mpmf,mtrf,mtmf,cfrf,cfcf,cprf,cpcf,ctrf,ctcf,irf,irc,ibrf,ibmf,crtrf,ctrcf,citrf,citcf,scrher,par dis,par div,rectype,disname2,nodis,alphadis,ID
AZ,94A3074,1,P,55,,A,,O,PVR,,CU,960625,940916,951130,,960416,************,,CA,CHH,,2,US,,,,,,,,,JUIN,*********,,,,,,OTHR,970912,FI,4R03074,,SF,0,,**** ** **** ******* *********,,,,,,400000,,,,960916,,CON,,,36,970917,970930,961130,961130,,,,,96-332305-9,I4A03074001,,ARIZONA,80,D,1,1,1,,,,,1,1,1,1,,,,,,,,,,,0B,8,0,1,,,,9388
AZ,94A3124,1,P,65,,A,,C,EMO,,,,940920,,,950614,************,,CA,,,2,US,,940510,,,,970424,NF,,INIA,**********,,,,,,JUOR,970424,,4R03124,,IN,1,,**** ** **** ***************,,,,,,150000,,,,960205,,COS,,,36,970807,970930,960331,960331,970531,,,,95-250666-2,I4A03124001,,ARIZONA,80,N,4,,,,,,,,,,,1,1,,,,,,,,,31,8,0,1,,,,9389
AZ,94A3428,1,P,65,,A,,O,SKN,,BO,951019,941026,,,960208,************,,CA,PH,,2,US,,941001,,,,,,,JUFB,,,,,,,ORDR,971006,FI,4R03428,,SN,2,,**** ** *** *********,,,PS,,,0,,,,960516,,CON,,,36,971015,970930,960630,960630,,,,,95-294747-0,I4A03428001,,ARIZONA,80,N,4,,,,,,,,,1,1,,,,,,,,,,,0B,8,0,1,,,,9390
AZ,94A3495,1,P,90,,A,,C,MTM,,BO,941228,941031,941215,,950111,************,,CA,,,2,US,,881101,,,,970117,FA,,JUFB,,,,,,,JUOR,960905,,4R03495,,IN,1,,**** ** ***** ** *******,,,CB,500000,,,,,,,,,,,,970807,970930,951130,951130,970630,,,,95-202100-2,I4A03495001,,ARIZONA,80,Q,1,,,,,,,,,,,1,1,,,,,,,,,27,8,0,1,,,,9391
AZ,94A3496,1,P,90,,A,,O,MTM,,BO,950123,941031,941215,,950111,************,,CA,,,2,US,,920101,,,,,,,JUFB,,,,,,,JTRI,970228,CN,4R03496,,IN,1,,**** ** ****** ** *********,,,PS,,,,,,,,,,,,,970807,970930,951231,951231,,,,,95-202128-0,I4A03496001,,ARIZONA,80,Q,1,,,,,,,,,1,1,,,,,,,,,,,0B,8,0,1,,,,9392
AZ,94A3663,1,P,03A,,A,,C,SGW,,BO,950503,941108,,,950420,************,,CA,,,2,US,,,,,,970312,FA,,JUFB,,,,,,,JUOR,970312,,4R03663,,IN,4,,**** ** ****** ** ********** *,,,PS,,,200000,,,,961118,,SIN,,,36,970807,970930,960228,960228,970331,,,,95-230760-9,I4A03663001,,ARIZONA,80,O,8,,,,,,,,,,,1,1,,,,,,,,,27,8,0,1,,,,9393
AZ,94A3743,1,P,65,,A,,O,SKN,,,,941114,,,960305,************,,CA,,,2,US,,941105,,,,,,,ZTAT,,,,,,,ALBR,970122,,4R03743,,IN,2,,**** ** ****** *****,,,,,,0,,,,960812,,CON,,,60,970807,970930,960930,960930,,,,,96-363951-4,I4A03743001,,ARIZONA,80,N,4,,,,,,,,,1,1,,,,,,,,,,,0B,8,0,1,,,,9394
AZ,94A3832,2,T,54,,A,,O,JOE,,BO,950711,941118,941118,950109,950111,************,,CA,,,,US,,941117,M,,0,970127,FA,,JUDE,**********,,,,,,MAND,970127,,4R03832,,SN,3,,*** ** ************ ***** ****,,,PS,3000000,,0,,,,960212,,SIN,,,60,970807,970930,960430,960430,970228,,,,94-172437-2,I4A03832002,,ARIZONA,80,N,1,,,,,,,,,,,1,1,,,,,,,,,27,8,0,1,,,,9395
AZ,94A3834,23,P,03D,,A,,O,DRD,,BO,951206,941116,950821,,960221,************,,CA,,,2,US,,940101,,,,,,,JUFB,*************,,,,,,ALBR,970630,,4R03834,,SF,0,,**** ** ******** ******,,,PS,,,0,,,,961016,,CON,,,36,970807,970930,961130,961130,,,,,95-294758-3,I4A03834023,,ARIZONA,80,P,5,1,1,,,,,1,1,1,1,,,,,,,,,,,0B,8,0,1,,,,9396
AZ,94A3834,2,P,03D,,A,,O,DRD,,,,941116,950821,,960221,************,,CA,,,2,US,,940101,,,,,,,JUFB,*************,,,,,,ALBR,970630,,4R03834,,SF,0,,**** ** ******** ******,,,,,,0,,,,961015,,CON,,,36,970807,970930,961231,961231,,,,,95-294758-3,I4A03834002,,ARIZONA,80,P,5,1,,,,,,1,,1,,,,,,,,,,,,0B,8,0,1,,,,9397
AZ,94A3834,3,P,03D,,A,,O,DRD,,,,941116,950821,,960221,************,,CA,,,2,US,,940101,,,,,,,JUFB,*************,,,,,,ALBR,970630,,4R03834,,SF,0,,**** ** ******** ******,,,,,,0,,,,961015,,CON,,,36,970807,970930,961231,961231,,,,,95-294758-3,I4A03834003,,ARIZONA,80,P,5,1,,,,,,1,,1,,,,,,,,,,,,0B,8,0,1,,,,9398
AZ,94A3843,1,P,83,,A,,C,WAS,D,CU,941117,941118,941118,,951102,************,,CA,SLV,,,US,,,,,,960912,FA,,JUFB,,,,,,,ALBR,960701,,9403843,1,,1,,**** ** ******* ******** *****,0,,,0,,75000,,0,,951101,,005Y,,1,36,960912,961031,951231,951231,961031,,,,95-191184-9,,,ARIZONA,80,N,9,,,,,,,,,,,1,1,,,,,,,,,27,8,0,1,,,,9399
AZ,94A3878,1,P,55,,A,,C,JGR,,,,941122,941122,,941221,************,,CA,,,2,US,,921115,,,,961101,FA,,JUIN,* ** *** ***,,,,,,JUOR,960905,,4R03878,,IN,1,,**** ** ******* *************,,,,,,0,,,,950525,,SIN,,,36,970807,970930,950630,950630,970228,,,,94-177113-7,I4A03878001,,ARIZONA,80,D,1,,,,,,,,,,,1,1,,,,,,,,,27,8,0,1,,,,9400
AZ,94A4041,1,T,33,,A,,O,RLM,,BO,951214,941207,,,951205,************,,CA,,,,US,,900101,,,,,,,IRS,,,,,,,APDO,970616,,4R04041,,IN,11,,*** ** ******* ******* **,,,PS,,,0,,,,970227,,,,,60,970807,970930,970430,970430,,,,,95-319176-9,I4A04041001,,ARIZONA,80,P,7,1,1,,,,,1,1,1,1,,,1,1,,,,,,,0B,8,0,1,,,,9401
AZ,94A4095,10,P,47,,A,,O,MFH,,BO,951020,941213,,,960227,************,,CA,,,2,US,,,,,,,,,JUFB,,,,,,,APBR,970630,,4R04095,,SN,1,,**** ** **** **** ***** ******,,,CO,3000000,,0,,,,960715,,SIN,,,60,971001,970930,960831,960831,,,,,95-287185-9,I4A04095010,,ARIZONA,80,K,1,,,,,,,,,1,1,,,,,,,,,,,0B,8,0,1,,,,9402
AZ,94A4095,14,P,47,,A,,O,JGR,,,,941213,,,960227,************,,CA,,,2,US,,,,,,,,,JUFB,,,,,,,APBR,970630,,4R04095,,SN,1,,**** ** **** **** ***** ******,,,,,,0,,,,960717,,SIN,,,60,971001,970930,960831,960831,,,,,95-287185-9,I4A04095014,,ARIZONA,80,K,1,,,,,,,,,1,,,,,,,,,,,,0B,8,0,1,,,,9403
AZ,94A4095,16,P,47,,A,,O,JGR,,,,941213,,,960227,************,,CA,,,2,US,,,,,,,,,JUFB,,,,,,,APBR,970630,,4R04095,,SN,1,,**** ** **** **** ***** ******,,,,,,0,,,,960515,,SIN,,,60,971001,970930,960831,960831,,,,,95-287185-9,I4A04095016,,ARIZONA,80,K,1,,,,,,,,,1,,,,,,,,,,,,0B,8,0,1,,,,9404
AZ,94A4095,19,P,47,,A,,O,JGR,,FU,951026,941213,,,960227,************,,CA,,,2,US,,,,,,,,,JUFB,,,,,,,,,,4R04095,,SN,1,,**** ** **** **** ***** ******,,,,,,0,,,,960715,,SIN,,,60,971001,970930,960831,960831,,,,,95-287185-9,I4A04095019,,ARIZONA,80,K,1,,,,,,,,,1,,,,,,,,,,,,0B,8,0,1,,,,9405
AZ,94A4095,5,P,47,,A,,O,MFH,,,,941213,,,960227,************,,CA,,,2,US,,,,,,,,,JUFB,,,,,,,APBR,970630,,4R04095,,SN,1,,**** ** **** **** ***** ******,,,,,,,,,,970707,,,,,60,971001,970930,941213,961031,,,,,95-287185-9,I4A04095005,,ARIZONA,80,K,1,,,,,,,1,,1,,,,,,,,,,,,0B,8,0,1,,,,9406
AZ,94A4095,11,P,47,,A,,O,MFH,,,,941213,,,960227,************,,CA,,,2,US,,,,,,,,,JUFB,,,,,,,APBR,970630,,4R04095,,SN,1,,**** ** **** **** ***** ******,,,,,,0,,,,961216,,SIN,,,60,971001,970930,970131,970131,,,,,95-287185-9,I4A04095011,,ARIZONA,80,K,1,1,,,,,,1,,1,,,,,,,,,,,,0B,8,0,1,,,,9407
AZ,94A4115,1,P,54,,A,,C,FB,,CU,950310,941214,,,941221,************,,CA,,,2,US,,930912,,,,970430,FA,,TRAT,***** *******,,,,,,JUOR,970430,,4R04115,,IN,1,,**** ** ******* **** *****,,,,,,0,,,,951204,,SIN,,,60,970807,970930,960131,960131,970531,,,,94-177121-9,I4A04115001,,ARIZONA,80,N,3,,,,,,,,,,,1,1,,,,,,,,,27,8,0,1,,,,9408
AZ,94A4162,1,T,40,,A,,O,AEM,,CU,941215,941216,941219,941215,950405,************,,CA,,,,US,,941215,M,,0,970618,FA,,JUDE,**********,,,,,,MAND,970618,,4R04162,,SN,2,,*** ** ******* ****** ****** *,,,,,,,,,,,,,,,,970807,970930,960930,960930,,,,,95-184376-6,I4A04162001,,ARIZONA,80,H,1,,,,,,,,,1,1,,,,,,,,,,,0B,8,0,1,,,,9409
AZ,94A4209,1,T,54,,A,,O,JOE,,CU,941221,941221,941221,941221,951129,************,,CA,,,,US,,941221,,,,,,,TRAT,,,,,,,APDO,961003,,4R04209,,SN,4,,*** ** ******** ***** ******,,,,,,0,,,,960813,,CON,,,96,970807,970930,961031,961031,,,,,95-184386-2,I4A04209001,,ARIZONA,80,N,3,1,1,,,,,1,1,1,1,,,,,,,,,,,0B,8,0,1,,,,9410
AZ,94A4290,1,T,55,,A,,C,RLD,,CU,941206,941228,941228,941206,950125,************,,CA,,,,US,,941206,,,,970204,FA,,JUIN,,,,,,,PWCR,970708,,4R04290,,IN,1,,*** ** ********** ******* ****,,,,,,0,,,,960116,,SIN,,,36,970807,970930,960228,960228,970430,,,,95-187748-4,I4A04290001,,ARIZONA,80,D,1,,,,,,,,,,,1,1,,,,,,,,,27,8,0,1,,,,9411
AZ,94B1001,1,P,03D,,A,,O,TCS,,CU,940408,940324,,,940331,************,,CA,,,2,US,,,,,,970422,FA,,TRSS,*************,,,,,,JUOR,970422,,4R01001,,IN,3,,**** ** ****** ****** ********,,,,,,0,,,,940919,,COS,,,36,970807,970930,940324,940331,970422,,,,94-068175-6,I4B01001001,,ARIZONA,80,P,5,,,,,,,,,,,1,1,,,,,,,,,27,8,0,1,,,,9412
AZ,94B1293,1,P,40,,A,,O,SLP,,CU,940414,940415,940415,,940512,************,,CA,,,2,US,,,,,,,,,TRAT,,,,,,,OBRO,970912,RV,4R01293,,IN,4,,**** ** **** *********** ** **,,,,,,0,,,,950123,,COS,,,60,970915,970930,940415,940512,,,,,94-085225-5,I4B01293001,,ARIZONA,80,H,1,,,,,,,,,1,1,,,,,,,,,,,0B,8,0,1,,,,9414
AZ,94B1293,2,P,40,,A,,O,SLP,,CU,940414,940415,940415,,940512,************,,CA,,,2,US,,,,,,,,,TRAT,,,,,,,OBRO,970912,RV,4R01293,,IN,4,,**** ** **** *********** ** **,,,,,,0,,,,950123,,COS,,,60,970915,970930,940415,940512,,,,,94-085225-5,I4B01293002,,ARIZONA,80,H,1,,,,,,,,,1,,,,,,,,,,,,0B,8,0,1,,,,9415
AZ,94B1299,1,P,54,,A,,C,PJS,,,,940418,950110,,950208,************,,CA,,,2,US,,,,,,961107,FA,,JUFB,*************,,,,,,ALBR,970206,,4R01299,,IN,2,,**** ** **** ******* *****,,,,,,300000,,,,951025,,COS,,,60,970807,970930,940418,950208,961107,,,,95-198681-1,I4B01299001,,ARIZONA,80,N,3,,,,,,,,,,,1,1,,,,,,,,,27,8,0,1,,,,9416
AZ,94B1308,1,T,65,,A,,C,TLC,,CU,950119,940418,,,950111,************,,CA,,,,US,,921002,,,,970422,FA,,JUFB,,,,,,,MAND,970422,,4R01308,,IN,5,,*** ** ******* ****** **,,,PS,,,0,,,,960816,,CON,,,36,970807,970930,940418,950111,970422,,,,95-184368-4,I4B01308001,,ARIZONA,80,N,4,,,,,,,,,,,1,1,,,,,,,,,27,8,0,1,,,,9417
AZ,94B3127,1,P,54,,A,,O,FB,,CU,950206,940920,940920,,941006,************,,CA,,,2,US,,931123,,,,,,,TRAT,************,,,,,,OBRO,970714,RV,4R03127,,IN,4,,**** ** ****** ****** ********,,,,,,0,,,,951113,,CON,,,60,970911,970930,940920,941006,,,,,94-147757-0,I4B03127001,,ARIZONA,80,N,3,,,,,,,,,1,1,,,,,,,,,,,0B,8,0,1,,,,9418
AZ,94B4041,1,T,33,,A,,O,RLM,,BO,951214,941207,,,951205,************,,CA,,,,US,,900101,,,,,,,IRS,,,,,,,APDO,970616,,4R04041,,IN,11,,*** ** ******* ******* **,,,PS,,,0,,,,970227,,,,,60,970807,970930,941207,951205,,,,,95-319176-9,I4B04041001,,ARIZONA,80,P,7,,,,,,,,,1,1,,,,,,,,,,,0B,8,0,1,,,,9419
AZ,94B4162,1,T,40,,A,,C,AEM,D,,,941216,941216,941215,960809,************,,CA,NF,,,US,,941215,M,,0,970618,FA,,JUDE,**********,,,,,,MAND,970618,,9404162,1,,1,,*** ** ******* ****** ****** ** ***,0,,,0,,0,,0,,,,,,,,970618,970831,960930,960930,970831,,,,95-184376-6,,,ARIZONA,80,H,1,,,,,,,,,,,1,1,,,,,,,,,27,8,0,1,,,,9420
AZ,94B4162,2,T,40,,A,,C,AEM,D,,,941216,941216,941215,960809,************,,CA,NF,,,US,,941215,M,,0,970618,FA,,JUDE,**********,,,,,,MAND,970618,,9404162,2,,1,,*** ** ******* ****** ****** ** ***,0,,,0,,0,,0,,,,,,,,970618,970831,960930,960930,970831,,,,95-184376-6,,,ARIZONA,80,H,1,,,,,,,,,,,1,,,,,,,,,,27,8,0,1,,,,9421
AZ,94B4162,3,T,40,,A,,C,AEM,D,,,941216,941219,941215,960809,************,,CA,NF,,,US,,941215,M,,0,970618,FA,,JUDE,**********,,,,,,MAND,970618,,9404162,3,,1,,*** ** ******* ****** ****** ** ***,0,,,0,,0,,0,,,,,,,,970618,970831,960930,960930,970831,,,,95-184376-6,,,ARIZONA,80,H,1,,,,,,,,,,,1,,,,,,,,,,27,8,0,1,,,,9422
AZ,94B4209,1,T,54,,A,,O,JOE,,CU,941221,941221,941221,941221,951129,************,,CA,,,,US,,941221,,,,,,,TRAT,,,,,,,APDO,961003,,4R04209,,SN,4,,*** ** ******** ***** ******,,,,,,0,,,,960813,,CON,,,96,970807,970930,941221,961031,,,,,95-184386-2,I4B04209001,,ARIZONA,80,N,3,,,,,,,1,1,1,1,,,,,,,,,,,0B,8,0,1,,,,9423
AZ,94R0042,1,P,54,,,,O,FB,,FU,940111,940105,,,940111,***********,,DC,SMM,,2,US,,900828,,,,, W, NDT,TRAT,*************,,,,,,INDC,940111,FI,,,IN,1,,**** ** ****** *******,,,,,,,,,,,,,,,,970807,970930,940105,940111,,,,,94-042971-8,94R00042001,,ARIZONA,80,N,3,,,,,,,,,1,1,,,,,,,,,,,0A,8,0,1,,,,9424
AZ,94R0068,1,P,65,,,,C,JJL,,,,940110,,,,,,NC,,,2,US,,930901,,,,970304,DE,WKEV,JUFB,*************,,,,,,INVR,940110,,,,,0,,**** ** ******* ********,,,,,,,,,,,,,,,,970908,970930,940110,,970304,,,,,94R00068001,,ARIZONA,80,L,1,,,,,1,1,,,,,,,,,,,,,,,51,8,0,1,,,,9425
AZ,94R0074,1,P,***,,,,O,PSS,,,,940110,,,,,,NC,,,2,US,,920101,,,,,,,HHS,,,,,,,CORR,960111,,,,,0,,**** ** ** **** ******* ****,,,,,,,,,,,,,,,,970807,970930,940110,,,,,,,94R00074001,,ARIZONA,80,P,3,,,1,1,,,,,,,,,,,,,,,,,36,8,0,1,,,,9426
AZ,94R0092,1,P,90,,,,O,JTL,,FU,941101,940111,,,,***********,,PD,CLH,,2,US,,,,,,,,,OTHR,,,,,,,REVO,931115,,,,,0,,**** ** ******* ******,,,,,,,,,,,,,,,,970807,970930,940111,,,,,,,94R00092001,,ARIZONA,80,Q,1,,,1,1,,,,,,,,,,,,,,,,,36,8,0,1,,,,9427
AZ,94R0165,1,T,47,,,,O,DAK,,CU,960607,940118,940118,940114,940209,** **********,,DC,WDB,,,US,,940114,M,,0,, W, NDT,JUDE,,,,,,,HEAR,960725,CP,,,IN,3,,*** ** ********** ****** ***,,,,18000000,,,,,,,,,,,,970807,970930,940118,940209,,,,,94-043010-4,94R00165001,,ARIZONA,80,K,1,,,,,,,,,1,1,,,,,,,,,,,0A,8,0,1,,,,9428
AZ,94R0165,3,T,47,,,,O,DAK,,,,940118,940118,,940209,** **********,,DC,WDB,,,US,,940114,M,,0,, W, NDT,JUDE,,,,,,,,,,,,IN,1,,*** ** ********** ****** ***,,,,,,,,,,,,,,,,970807,970930,940118,940209,,,,,94-043010-4,94R00165003,,ARIZONA,80,K,1,,,,,,,,,1,,,,,,,,,,,,0A,8,0,1,,,,9429
AZ,94R0165,2,T,47,,,,O,DAK,,FU,970117,940118,940118,940310,940209,** **********,,DC,WDB,,,US,,940114,M,,0,970718,TR,RTWD,JUDE,,,,,,,RUTR,970718,,,,IN,1,,*** ** ********** ****** ***,,,,2500000,,,,,,,,,,,,970807,970930,940118,940209,970718,,,,94-043010-4,94R00165002,,ARIZONA,80,K,1,,,,,,,,,,,1,,,,,,,,,,24,8,0,1,,,,9430
AZ,94R0192,1,T,90,,,,O,JRA,,FU,940111,940114,,,,** **********,,PD,JMR,,,US,,931212,,,,,,,OTHR,,,,,,,AWAR,940111,,,,,0,,*** ** *************** *******,,,,,,,,,,,,,,,,970807,970930,940114,,,,,,,94R00192001,,ARIZONA,80,Q,1,,,1,1,,,,,,,,,,,,,,,,,36,8,0,1,,,,9431
AZ,94R0212,1,P,65,,,,C,PVR,,BO,960410,940124,,,960327,***********,,DC,RGS,,2,US,,890721,,,,970113,GT,PLED,ZTAT,************,,,,,,SENT,970113,,,,IN,2,,**** ** ***** ***,,,PS,,,0,,,,970113,,006M,,,12,970807,970930,940124,960327,970113,,,,96-366850-4,94R00212001,,ARIZONA,80,N,4,,,,,,,,,,,1,1,,,,,,,,,10,8,0,1,,,,9432
AZ,94R0302,1,P,***,,,,O,JCW,,,,940128,,,,,,NC,,,2,US,,,,,,,,,JUDE,**********,,,,,,ADJI,960819,,,,,0,,**** ** ****** ********,,,,,,,,,,,,,,,,970807,970930,940128,,,,,,,94R00302001,,ARIZONA,80,H,1,,,1,1,,,,,,,,,,,,,,,,,36,8,0,1,,,,9433
AZ,94R0347,3,P,40,,,,,ABS,,CU,950614,940201,950421,,950419,***********,,DC,PGR,,2,US,,,,,,,,,TRAT,,,,,,,SENT,970505,CP,,,IN,3,,**** ** **** ** ***** ** ***,,,,,,0,,,,,,,,,,970807,970930,940201,950419,,,,,95-230590-7,94R00347003,,ARIZONA,80,H,1,,,,,,,,,1,1,,,,,,,,,,,0A,8,0,1,,,,9434
AZ,94R0347,4,P,40,,,,O,ABS,,BO,950426,940201,950421,,,*********,,MG,MS,,2,US,,,,,,,,,TRAT,,,,,,,,,,,,CO,2,,**** ** **** ** ***** ** ***,,,PS,,,,,,,,,,,,60,970807,970930,940201,,,,,,95-230590-7,94R00347004,,ARIZONA,80,H,1,,,1,,,,,,,,,,,,,,,,,,36,8,0,1,,,,9435
AZ,94R0435,1,P,90,,,,O,WAS,,FU,940207,940207,940207,,,*********,,MG,MM,,2,US,,930714,,,,,,,JUFB,,,,,,,CMPL,940207,FI,,,CO,1,,**** ** **** ****** ******,,,,,,,,,,,,,,,,970807,970930,940207,,,,,,,94R00435001,,ARIZONA,80,Q,1,,,1,1,,,,,,,,,,,,,,,,,36,8,0,1,,,,9436
AZ,94R0470,3,P,40,,,,O,JES,,BO,960524,940211,,,960524,***********,,DC,EHC,,2,US,,,,,,, W, NFO,JUDE,,,,,,,CHPL,960524,,,,IF,1,,**** ** **** ******** ** ***,,,PS,,,,,,,,,,,,,970807,970930,940211,960524,,,,,96-400374-9,94R00470003,,ARIZONA,80,H,1,,,,,,,,,1,1,,,,,,,,,,,0A,8,0,1,,,,9437
AZ,94R0487,1,P,***,,,,O,SWL,,,,940215,,,,,,NC,,,2,US,,,,,,,,,IRS,,,,,,,ADJI,951121,,,,,0,,**** ** ********* ********* **,,,,,,,,,,,,,,,,970807,970930,940215,,,,,,,94R00487001,,ARIZONA,80,P,7,,,1,1,,,,,,,,,,,,,,,,,36,8,0,1,,,,9438
AZ,94R0487,2,P,***,,,,O,SWL,,,,940215,,,,,,NC,,,2,US,,,,,,,,,IRS,,,,,,,,,,,,,0,,**** ** ********* ********* **,,,,,,,,,,,,,,,,970807,970930,940215,,,,,,,94R00487002,,ARIZONA,80,P,7,,,1,,,,,,,,,,,,,,,,,,36,8,0,1,,,,9439
AZ,94R0487,3,P,***,,,,O,SWL,,,,940215,,,,,,NC,,,2,US,,,,,,,,,IRS,,,,,,,,,,,,,0,,**** ** ********* ********* **,,,,,,,,,,,,,,,,970807,970930,940215,,,,,,,94R00487003,,ARIZONA,80,P,7,,,1,,,,,,,,,,,,,,,,,,36,8,0,1,,,,9440
AZ,94R0487,4,P,***,,,,O,SWL,,,,940215,,,,,,NC,,,2,US,,,,,,,,,IRS,,,,,,,,,,,,,0,,**** ** ********* ********* **,,,,,,,,,,,,,,,,970807,970930,940215,,,,,,,94R00487004,,ARIZONA,80,P,7,,,1,,,,,,,,,,,,,,,,,,36,8,0,1,,,,9441
AZ,94R0497,1,P,***,,,,O,JES,,,,940215,,,,,,NC,,,2,US,,920401,,,,,,,ZRTC,,,,,,,INVR,940215,,,,,0,,**** ** ***** ** ******,8000000,,,,,,,,,,,,,,,970807,970930,940215,,,,,,,94R00497001,,ARIZONA,80,P,2,,,1,1,,,,,,,,,,,,,,,,,36,8,0,1,,,,9442
AZ,94R0511,1,T,90,,,,C,DGK,,,,940131,,,,,,NC,,,,US,,,,,,970626,DE,OFPO,JUFB,,,,,,,INVR,940714,,,,,0,,*** ** ***** ****** ******* **,,,,,,,,,,,,,,,,970807,970930,940131,,970626,,,,,94R00511001,,ARIZONA,80,Q,1,,,,,1,1,,,,,,,,,,,,,,,51,8,0,1,,,,9443
AZ,94R0513,1,P,***,,,,O,MHM,,FU,960927,940215,,,,,,NC,,,2,US,,940104,,,,,,,IRS,,,,,,,INVR,940215,,,,,0,,**** ** ******* ***** ****,,,,,,,,,,,,,,,,970807,970930,940215,,,,,,,94R00513001,,ARIZONA,80,Q,1,,,1,1,,,,,,,,,,,,,,,,,36,8,0,1,,,,9444
AZ,94R0520,1,T,***,,,,O,RNA,,,,940216,,,,,,NC,,,,US,,940207,,,,,,,TRCB,,,,,,,INVR,940214,,,,,0,,*** ** ******* ****** ** ***,,,,,,,,,,,,,,,,970807,970930,940216,,,,,,,94R00520001,,ARIZONA,80,B,1,,,1,1,,,,,,,,,,,,,,,,,36,8,0,1,,,,9445
AZ,94R0520,2,T,***,,,,O,RNA,,,,940216,,,,,,NC,,,,US,,940207,,,,,,,TRCB,,,,,,,,,,,,,0,,*** ** ******* ****** ** ***,,,,,,,,,,,,,,,,970807,970930,940216,,,,,,,94R00520002,,ARIZONA,80,B,1,,,1,,,,,,,,,,,,,,,,,,36,8,0,1,,,,9446
AZ,94R0520,3,T,***,,,,O,RNA,,,,940216,,,,,,NC,,,,US,,940207,,,,,,,TRCB,,,,,,,,,,,,,0,,*** ** ******* ****** ** ***,,,,,,,,,,,,,,,,970807,970930,940216,,,,,,,94R00520003,,ARIZONA,80,B,1,,,1,,,,,,,,,,,,,,,,,,36,8,0,1,,,,9447
AZ,94R0525,2,T,40,,,,O,DAK,,CU,960122,940215,,,951115,** **********,,DC,JMR,,,US,,,,,,, W, NDT,JUDE,**********,ZNTF,SW-AZT-133,,,,CHPL,961003,CP,,,IN,7,,*** ** ******* ******** ******,,,,2000000,,,,,,,,,,,60,970924,970930,940215,951115,,,,,95-317720-9,94R00525002,,ARIZONA,80,H,1,,,,,,,,,1,1,,,,,,,,,,,0A,8,0,1,,,,9448
AZ,94R0525,3,T,40,,,,O,DAK,,FU,970710,940215,,,951115,** **********,,DC,JMR,,,US,,,,,,, W, NDT,JUDE,**********,ZNTF,SW-AZT-133,,,,AWAR,970710,FI,,,IN,4,,*** ** ******* ******** ******,,,,2000000,,,,,,,,,,,60,970924,970930,940215,951115,,,,,95-317720-9,94R00525003,,ARIZONA,80,H,1,,,,,,,,,1,,,,,,,,,,,,0A,8,0,1,,,,9449
AZ,94R0525,7,T,40,,,,O,DAK,,FU,951115,940215,,,951115,** **********,,DC,JMR,,,US,,,,,,, W, NDT,JUDE,**********,ZNTF,SW-AZT-133,,,,,,,,,IN,2,,*** ** ******* ******** ******,,,,12500000,,,,,,,,,,,60,970924,970930,940215,951115,,,,,95-317720-9,94R00525007,,ARIZONA,80,H,1,,,,,,,,,1,,,,,,,,,,,,0A,8,0,1,,,,9450
AZ,94R0525,9,T,40,,,,O,DAK,,FU,951115,940215,,,951115,** **********,,DC,JMR,,,US,,,,,,, W, NDT,JUDE,**********,ZNTF,SW-AZT-133,,,,,,,,,IN,2,,*** ** ******* ******** ******,,,,12500000,,,,,,,,,,,60,970924,970930,940215,951115,,,,,95-317720-9,94R00525009,,ARIZONA,80,H,1,,,,,,,,,1,,,,,,,,,,,,0A,8,0,1,,,,9451
AZ,94R0525,10,T,40,,,,O,DAK,,CU,961122,940215,,,951115,** **********,,DC,JMR,,,US,,,,,,970206,GT,PLED,JUDE,**********,ZNTF,SW-AZT-133,,,,REVB,961216,,,,IN,1,,*** ** ******* ******** ******,,,,12500000,,0,,,,970206,,038M,,,60,970924,970930,940215,951115,970206,,,,95-317720-9,94R00525010,,ARIZONA,80,H,1,,,,,,,,,,,1,,,,,,,,,,10,8,0,1,,,,9452
AZ,94R0525,11,T,40,,,,O,DAK,,CU,960215,940215,,,951115,** **********,,DC,JMR,,,US,,,,,,970313,GT,PLED,JUDE,**********,ZNTF,SW-AZT-133,,,,,,,,,IN,1,,*** ** ******* ******** ******,,,,12500000,,0,,,,970313,,013M,,,60,970924,970930,940215,951115,970313,,,,95-317720-9,94R00525011,,ARIZONA,80,H,1,,,,,,,,,,,1,,,,,,,,,,10,8,0,1,,,,9453
AZ,94R0525,12,T,40,,,,O,DAK,,CU,960126,940215,,,951115,** **********,,DC,JMR,,,US,,,,,,970304,GT,PLED,JUDE,**********,ZNTF,SW-AZT-133,,,,SENT,970304,,,,IN,1,,*** ** ******* ******** ******,,,,12500000,,0,,,,970304,,001M,,,60,970924,970930,940215,951115,970304,,,,95-317720-9,94R00525012,,ARIZONA,80,H,1,,,,,,,,,,,1,,,,,,,,,,10,8,0,1,,,,9454
